Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-03-02,3903.639892578125,3906.409912109375,3868.570068359375,3870.2900390625,5536010000,0.0,0.0
2021-03-03,3863.989990234375,3874.469970703125,3818.860107421875,3819.719970703125,6173660000,0.0,0.0
2021-03-04,3818.530029296875,3843.669921875,3723.340087890625,3768.469970703125,7195400000,0.0,0.0
2021-03-05,3793.580078125,3851.68994140625,3730.18994140625,3841.93994140625,6851070000,0.0,0.0
2021-03-08,3844.389892578125,3881.06005859375,3819.25,3821.35009765625,5871710000,0.0,0.0
2021-03-09,3851.929931640625,3903.760009765625,3851.929931640625,3875.43994140625,5513560000,0.0,0.0
2021-03-10,3891.989990234375,3917.35009765625,3885.72998046875,3898.81005859375,5847380000,0.0,0.0
2021-03-11,3915.5400390625,3960.27001953125,3915.5400390625,3939.340087890625,5312880000,0.0,0.0
2021-03-12,3924.52001953125,3944.989990234375,3915.2099609375,3943.340087890625,4476280000,0.0,0.0
2021-03-15,3942.9599609375,3970.080078125,3923.5400390625,3968.93994140625,4900100000,0.0,0.0
2021-03-16,3973.590087890625,3981.0400390625,3953.43994140625,3962.7099609375,4613080000,0.0,0.0
2021-03-17,3949.570068359375,3983.8701171875,3935.739990234375,3974.1201171875,4561660000,0.0,0.0
2021-03-18,3953.5,3969.6201171875,3910.860107421875,3915.4599609375,5118590000,0.0,0.0
2021-03-19,3913.139892578125,3930.1201171875,3886.75,3913.10009765625,7757420000,0.0,0.0
2021-03-22,3916.47998046875,3955.31005859375,3914.159912109375,3940.590087890625,4316260000,0.0,0.0
2021-03-23,3937.60009765625,3949.1298828125,3901.570068359375,3910.52001953125,4669010000,0.0,0.0
2021-03-24,3919.929931640625,3942.080078125,3889.070068359375,3889.139892578125,4783020000,0.0,0.0
2021-03-25,3879.340087890625,3919.5400390625,3853.5,3909.52001953125,4948340000,0.0,0.0
2021-03-26,3917.1201171875,3978.18994140625,3917.1201171875,3974.5400390625,5483160000,0.0,0.0
2021-03-29,3969.31005859375,3981.830078125,3943.25,3971.090087890625,4628180000,0.0,0.0
2021-03-30,3963.340087890625,3968.010009765625,3944.35009765625,3958.550048828125,4121510000,0.0,0.0
2021-03-31,3967.25,3994.409912109375,3966.97998046875,3972.889892578125,4578050000,0.0,0.0
2021-04-01,3992.780029296875,4020.6298828125,3992.780029296875,4019.8701171875,4162130000,0.0,0.0
2021-04-05,4034.43994140625,4083.419921875,4034.43994140625,4077.909912109375,4005030000,0.0,0.0
2021-04-06,4075.570068359375,4086.22998046875,4068.139892578125,4073.93994140625,4081270000,0.0,0.0
2021-04-07,4074.2900390625,4083.1298828125,4068.31005859375,4079.949951171875,4120810000,0.0,0.0
2021-04-08,4089.949951171875,4098.18994140625,4082.5400390625,4097.169921875,3907100000,0.0,0.0
2021-04-09,4096.10986328125,4129.47998046875,4095.510009765625,4128.7998046875,3640390000,0.0,0.0
2021-04-12,4124.7099609375,4131.759765625,4114.81982421875,4127.990234375,3588900000,0.0,0.0
2021-04-13,4130.10009765625,4148.0,4124.43017578125,4141.58984375,3734720000,0.0,0.0
2021-04-14,4141.580078125,4151.68994140625,4120.8701171875,4124.66015625,3985350000,0.0,0.0
2021-04-15,4139.759765625,4173.490234375,4139.759765625,4170.419921875,4033420000,0.0,0.0
2021-04-16,4174.14013671875,4191.31005859375,4170.75,4185.47021484375,4163820000,0.0,0.0
2021-04-19,4179.7998046875,4180.81005859375,4150.47021484375,4163.259765625,3810290000,0.0,0.0
2021-04-20,4159.18017578125,4159.18017578125,4118.3798828125,4134.93994140625,4342650000,0.0,0.0
2021-04-21,4128.419921875,4175.02001953125,4126.35009765625,4173.419921875,3887250000,0.0,0.0
2021-04-22,4170.4599609375,4179.56982421875,4123.68994140625,4134.97998046875,4245140000,0.0,0.0
2021-04-23,4138.77978515625,4194.169921875,4138.77978515625,4180.169921875,3569880000,0.0,0.0
2021-04-26,4185.02978515625,4194.18994140625,4182.35986328125,4187.6201171875,3748320000,0.0,0.0
2021-04-27,4188.25,4193.35009765625,4176.22021484375,4186.72021484375,3710700000,0.0,0.0
2021-04-28,4185.14013671875,4201.52978515625,4181.77978515625,4183.18017578125,3787360000,0.0,0.0
2021-04-29,4206.14013671875,4218.77978515625,4176.81005859375,4211.47021484375,4298680000,0.0,0.0
2021-04-30,4198.10009765625,4198.10009765625,4174.85009765625,4181.169921875,4300880000,0.0,0.0
2021-05-03,4191.97998046875,4209.39013671875,4188.02978515625,4192.66015625,4070220000,0.0,0.0
2021-05-04,4179.0400390625,4179.0400390625,4128.58984375,4164.66015625,4452460000,0.0,0.0
2021-05-05,4177.06005859375,4187.72021484375,4160.93994140625,4167.58984375,4230920000,0.0,0.0
2021-05-06,4169.14013671875,4202.7001953125,4147.330078125,4201.6201171875,4511000000,0.0,0.0
2021-05-07,4210.33984375,4238.0400390625,4201.64013671875,4232.60009765625,4016080000,0.0,0.0
2021-05-10,4228.2900390625,4236.39013671875,4188.1298828125,4188.43017578125,4560700000,0.0,0.0
2021-05-11,4150.33984375,4162.0400390625,4111.52978515625,4152.10009765625,4870710000,0.0,0.0
2021-05-12,4130.5498046875,4134.72998046875,4056.8798828125,4063.0400390625,4733070000,0.0,0.0
2021-05-13,4074.989990234375,4131.580078125,4074.989990234375,4112.5,4779540000,0.0,0.0
2021-05-14,4129.580078125,4183.1298828125,4129.580078125,4173.85009765625,4008880000,0.0,0.0
2021-05-17,4169.919921875,4171.919921875,4142.68994140625,4163.2900390625,4125050000,0.0,0.0
2021-05-18,4165.93994140625,4169.14990234375,4125.990234375,4127.830078125,4398150000,0.0,0.0
2021-05-19,4098.4501953125,4116.93017578125,4061.409912109375,4115.68017578125,4247450000,0.0,0.0
2021-05-20,4121.97021484375,4172.7998046875,4121.97021484375,4159.1201171875,3978880000,0.0,0.0
2021-05-21,4168.60986328125,4188.72021484375,4151.72021484375,4155.85986328125,3995250000,0.0,0.0
2021-05-24,4170.16015625,4209.52001953125,4170.16015625,4197.0498046875,3684800000,0.0,0.0
2021-05-25,4205.93994140625,4213.419921875,4182.52001953125,4188.1298828125,4182250000,0.0,0.0
2021-05-26,4191.58984375,4202.60986328125,4184.10986328125,4195.990234375,4420890000,0.0,0.0
2021-05-27,4201.93994140625,4213.3798828125,4197.77978515625,4200.8798828125,6406310000,0.0,0.0
2021-05-28,4210.77001953125,4218.35986328125,4203.56982421875,4204.10986328125,4649250000,0.0,0.0
2021-06-01,4216.52001953125,4234.1201171875,4197.58984375,4202.0400390625,5074670000,0.0,0.0
2021-06-02,4206.81982421875,4217.3701171875,4198.27001953125,4208.1201171875,5833670000,0.0,0.0
2021-06-03,4191.43017578125,4204.39013671875,4167.93017578125,4192.85009765625,5587970000,0.0,0.0
2021-06-04,4206.0498046875,4233.4501953125,4206.0498046875,4229.89013671875,4139790000,0.0,0.0
2021-06-07,4229.33984375,4232.33984375,4215.66015625,4226.52001953125,4476920000,0.0,0.0
2021-06-08,4233.81005859375,4236.740234375,4208.41015625,4227.259765625,4659620000,0.0,0.0
2021-06-09,4232.990234375,4237.08984375,4218.740234375,4219.5498046875,4713260000,0.0,0.0
2021-06-10,4228.56005859375,4249.740234375,4220.33984375,4239.18017578125,4408210000,0.0,0.0
2021-06-11,4242.89990234375,4248.3798828125,4232.25,4247.43994140625,3815010000,0.0,0.0
2021-06-14,4248.31005859375,4255.58984375,4234.06982421875,4255.14990234375,4151200000,0.0,0.0
2021-06-15,4255.27978515625,4257.16015625,4238.35009765625,4246.58984375,4048940000,0.0,0.0
2021-06-16,4248.8701171875,4251.89013671875,4202.4501953125,4223.7001953125,4538350000,0.0,0.0
2021-06-17,4220.3701171875,4232.2900390625,4196.0498046875,4221.85986328125,5312680000,0.0,0.0
2021-06-18,4204.77978515625,4204.77978515625,4164.39990234375,4166.4501953125,6817010000,0.0,0.0
2021-06-21,4173.39990234375,4226.240234375,4173.39990234375,4224.7900390625,4128950000,0.0,0.0
2021-06-22,4224.60986328125,4255.83984375,4217.27001953125,4246.43994140625,3828390000,0.0,0.0
2021-06-23,4249.27001953125,4256.60009765625,4241.43017578125,4241.83984375,3730350000,0.0,0.0
2021-06-24,4256.97021484375,4271.27978515625,4256.97021484375,4266.490234375,3816660000,0.0,0.0
2021-06-25,4274.4501953125,4286.1201171875,4271.16015625,4280.7001953125,7341450000,0.0,0.0
2021-06-28,4284.89990234375,4292.14013671875,4274.669921875,4290.60986328125,4147890000,0.0,0.0
2021-06-29,4293.2099609375,4300.52001953125,4287.0400390625,4291.7998046875,3707150000,0.0,0.0
2021-06-30,4290.64990234375,4302.43017578125,4287.9599609375,4297.5,4266040000,0.0,0.0
2021-07-01,4300.72998046875,4320.66015625,4300.72998046875,4319.93994140625,3788230000,0.0,0.0
2021-07-02,4326.60009765625,4355.43017578125,4326.60009765625,4352.33984375,3225840000,0.0,0.0
2021-07-06,4356.4599609375,4356.4599609375,4314.3701171875,4343.5400390625,4309570000,0.0,0.0
2021-07-07,4351.009765625,4361.8798828125,4329.7900390625,4358.1298828125,4037380000,0.0,0.0
2021-07-08,4321.06982421875,4330.8798828125,4289.3701171875,4320.81982421875,4347500000,0.0,0.0
2021-07-09,4329.3798828125,4371.60009765625,4329.3798828125,4369.5498046875,3531120000,0.0,0.0
2021-07-12,4372.41015625,4386.68017578125,4364.02978515625,4384.6298828125,3384460000,0.0,0.0
2021-07-13,4381.06982421875,4392.3701171875,4366.919921875,4369.2099609375,3695430000,0.0,0.0
2021-07-14,4380.10986328125,4393.68017578125,4362.35986328125,4374.2998046875,4006370000,0.0,0.0
2021-07-15,4369.02001953125,4369.02001953125,4340.7001953125,4360.02978515625,3905230000,0.0,0.0
2021-07-16,4367.43017578125,4375.08984375,4322.52978515625,4327.16015625,3985700000,0.0,0.0
2021-07-19,4296.39990234375,4296.39990234375,4233.1298828125,4258.490234375,5157660000,0.0,0.0
2021-07-20,4265.10986328125,4336.83984375,4262.0498046875,4323.06005859375,4438270000,0.0,0.0
2021-07-21,4331.1298828125,4359.7001953125,4331.1298828125,4358.68994140625,3810280000,0.0,0.0
2021-07-22,4361.27001953125,4369.8701171875,4350.06005859375,4367.47998046875,3358300000,0.0,0.0
2021-07-23,4381.2001953125,4415.18017578125,4381.2001953125,4411.7900390625,4540070000,0.0,0.0
2021-07-26,4409.580078125,4422.72998046875,4405.4501953125,4422.2998046875,4275630000,0.0,0.0
2021-07-27,4416.3798828125,4416.3798828125,4372.509765625,4401.4599609375,4241950000,0.0,0.0
2021-07-28,4402.9501953125,4415.47021484375,4387.009765625,4400.64013671875,4215290000,0.0,0.0
2021-07-29,4403.58984375,4429.97021484375,4403.58984375,4419.14990234375,4044600000,0.0,0.0
2021-07-30,4395.1201171875,4412.25,4389.64990234375,4395.259765625,3956740000,0.0,0.0
2021-08-02,4406.85986328125,4422.18017578125,4384.81005859375,4387.16015625,3724090000,0.0,0.0
2021-08-03,4392.740234375,4423.7900390625,4373.0,4423.14990234375,3965190000,0.0,0.0
2021-08-04,4415.9501953125,4416.169921875,4400.22998046875,4402.66015625,4260760000,0.0,0.0
2021-08-05,4408.85986328125,4429.759765625,4408.85986328125,4429.10009765625,3769410000,0.0,0.0
2021-08-06,4429.06982421875,4440.81982421875,4429.06982421875,4436.52001953125,3451870000,0.0,0.0
2021-08-09,4437.77001953125,4439.39013671875,4424.740234375,4432.35009765625,3449280000,0.0,0.0
2021-08-10,4435.7900390625,4445.2099609375,4430.02978515625,4436.75,3886610000,0.0,0.0
2021-08-11,4442.18017578125,4449.43994140625,4436.419921875,4442.41015625,3532560000,0.0,0.0
2021-08-12,4446.080078125,4461.77001953125,4435.9599609375,4460.830078125,3375310000,0.0,0.0
2021-08-13,4464.83984375,4468.3701171875,4460.81982421875,4468.0,3016470000,0.0,0.0
